,angle,reaction_time,ans,rsp,obj,name,experiment,group,session,AR,Type,Sym
1850,135.0,2.1315,1.0,1.0,0.0,HY,E1,G1,S2,1.0,B,0
1851,0.0,2.158722,0.0,0.0,2.0,HY,E1,G1,S2,1.0,B,0
1852,135.0,2.223846,0.0,0.0,1.0,HY,E1,G1,S2,1.0,B,0
1853,90.0,2.646011,0.0,0.0,2.0,HY,E1,G1,S2,1.0,B,0
1854,90.0,3.139587,1.0,1.0,2.0,HY,E1,G1,S2,1.0,B,0
1855,45.0,2.256271,1.0,1.0,0.0,HY,E1,G1,S2,1.0,B,0
1856,0.0,1.965714,1.0,1.0,1.0,HY,E1,G1,S2,1.0,B,0
1857,135.0,1.739838,0.0,0.0,0.0,HY,E1,G1,S2,1.0,B,0
1858,45.0,2.471603,1.0,1.0,0.0,HY,E1,G1,S2,1.0,B,0
1859,180.0,2.367462,0.0,0.0,1.0,HY,E1,G1,S2,1.0,B,0
1860,90.0,2.827051,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1861,0.0,2.126265,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1862,45.0,2.363862,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1863,135.0,2.033351,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1864,90.0,1.849044,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1865,0.0,2.071578,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1866,135.0,2.346008,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1867,135.0,1.763908,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1868,135.0,2.235497,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1869,45.0,2.217218,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1870,90.0,2.550735,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1871,180.0,2.609171,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1872,180.0,2.171898,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1873,90.0,1.685883,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1874,45.0,2.596745,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1875,0.0,1.624466,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1876,45.0,2.123055,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1877,90.0,2.380394,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1878,0.0,2.792233,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1879,45.0,5.539036,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1880,90.0,1.900787,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1881,90.0,1.841507,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1882,45.0,2.010719,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1883,90.0,3.039948,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1884,45.0,1.639896,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1885,0.0,1.577961,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1886,45.0,2.164566,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1887,135.0,1.87487,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1888,0.0,1.732368,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1889,0.0,1.562706,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1890,90.0,1.755119,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1891,180.0,2.099976,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1892,135.0,1.932808,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1893,90.0,1.867439,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1894,180.0,2.308899,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1895,45.0,2.04409,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1896,45.0,1.988075,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1897,0.0,1.677635,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1898,180.0,1.820076,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1899,135.0,1.863899,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1901,180.0,2.914124,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1902,180.0,2.691284,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1903,0.0,1.845314,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1904,180.0,2.382866,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1905,0.0,2.765945,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1906,135.0,2.635727,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1907,180.0,2.076813,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1908,180.0,1.830109,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1909,135.0,1.87796,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1910,135.0,1.799347,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1911,0.0,2.010139,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1912,135.0,2.32444,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
1913,90.0,2.065598,0.0,0.0,2.0,HY,E1,G1,S3,1.0,B,0
1914,90.0,2.725937,1.0,1.0,2.0,HY,E1,G1,S3,1.0,B,0
1915,45.0,2.109474,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1916,0.0,1.889519,1.0,1.0,1.0,HY,E1,G1,S3,1.0,B,0
1917,135.0,1.929642,0.0,0.0,0.0,HY,E1,G1,S3,1.0,B,0
1918,45.0,2.147141,1.0,1.0,0.0,HY,E1,G1,S3,1.0,B,0
1919,180.0,1.86528,0.0,0.0,1.0,HY,E1,G1,S3,1.0,B,0
2281,0.0,3.394565,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2282,45.0,1.832136,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2283,135.0,1.865358,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2285,0.0,9.62804,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2286,135.0,3.484642,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2287,135.0,2.504433,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2288,135.0,1.915394,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2289,45.0,4.517365,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2290,90.0,3.528305,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2291,180.0,3.381165,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2292,180.0,4.462788,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2293,90.0,2.116806,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2294,45.0,2.763012,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2295,0.0,2.289131,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2296,45.0,6.34346,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2297,90.0,1.878517,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2298,0.0,2.958191,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2299,45.0,5.774582,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2300,90.0,4.312859,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2301,90.0,2.333809,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2302,45.0,2.592911,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2303,90.0,2.12133,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2304,45.0,2.899315,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2305,0.0,2.841354,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2306,45.0,2.368118,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2307,135.0,3.125847,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2308,0.0,2.447205,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2309,0.0,2.69223,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2310,90.0,2.245285,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2311,180.0,3.056793,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2312,135.0,2.528694,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2313,90.0,2.4459,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2314,180.0,3.525299,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2315,45.0,2.245117,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2316,45.0,2.257813,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2317,0.0,2.001495,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2318,180.0,2.740677,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2319,135.0,2.140121,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2320,180.0,2.212387,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2321,180.0,1.931717,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2322,180.0,1.821014,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2323,0.0,4.950333,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2324,180.0,1.958084,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2325,0.0,2.366333,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2326,135.0,1.816498,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2327,180.0,3.496796,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2328,180.0,1.754013,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2329,135.0,2.569778,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2330,135.0,1.819473,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2331,0.0,1.965973,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2332,135.0,1.984589,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2333,90.0,2.415909,0.0,0.0,2.0,HY,E3,G1,S1,1.0,T,0
2334,90.0,2.647827,1.0,1.0,2.0,HY,E3,G1,S1,1.0,T,0
2335,45.0,2.175705,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2336,0.0,2.113129,1.0,1.0,1.0,HY,E3,G1,S1,1.0,T,0
2337,135.0,2.859314,0.0,0.0,0.0,HY,E3,G1,S1,1.0,T,0
2338,45.0,1.85553,1.0,1.0,0.0,HY,E3,G1,S1,1.0,T,0
2339,180.0,1.829422,0.0,0.0,1.0,HY,E3,G1,S1,1.0,T,0
2340,0.0,3.690012,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2341,135.0,2.084736,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2342,90.0,2.246436,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2343,90.0,1.906014,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2344,180.0,2.032253,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2345,135.0,1.826531,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2346,90.0,2.709874,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2347,45.0,2.930914,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2349,180.0,1.9056,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2350,0.0,2.014593,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2351,90.0,2.742968,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2352,90.0,2.137222,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2353,0.0,2.050354,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2354,180.0,2.305031,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2355,45.0,2.165031,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2356,90.0,2.160496,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2357,0.0,2.386845,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2358,135.0,1.819954,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2359,45.0,2.088566,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2360,135.0,1.910622,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2361,135.0,3.362083,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2362,135.0,1.842937,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2363,45.0,2.24379,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2364,135.0,2.284096,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2365,0.0,2.009678,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2366,135.0,2.754906,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2367,90.0,2.344715,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2368,180.0,2.110695,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2369,90.0,1.922272,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2370,180.0,1.620338,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2371,45.0,2.58194,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2372,0.0,2.053352,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2373,180.0,1.912003,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2374,180.0,2.991165,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2375,135.0,2.423889,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2376,135.0,2.725052,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2377,90.0,3.36264,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2379,180.0,2.065224,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2380,90.0,1.979706,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2381,180.0,2.052147,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2382,45.0,2.502335,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2383,0.0,2.546227,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2384,180.0,2.452995,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2385,45.0,2.08992,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2386,135.0,1.80011,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2387,0.0,2.894577,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2388,90.0,2.18895,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2389,0.0,2.289543,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2390,135.0,1.74408,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2391,45.0,2.063019,0.0,0.0,1.0,HY,E3,G1,S2,1.0,T,0
2392,180.0,1.689476,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2393,45.0,2.17392,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2394,45.0,1.8452,1.0,1.0,2.0,HY,E3,G1,S2,1.0,T,0
2395,0.0,2.455956,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2396,0.0,2.031815,1.0,1.0,1.0,HY,E3,G1,S2,1.0,T,0
2397,45.0,1.847992,1.0,1.0,0.0,HY,E3,G1,S2,1.0,T,0
2398,45.0,2.207657,0.0,0.0,2.0,HY,E3,G1,S2,1.0,T,0
2399,180.0,2.057602,0.0,0.0,0.0,HY,E3,G1,S2,1.0,T,0
2400,90.0,2.747712,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2401,180.0,2.016645,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2403,135.0,1.989994,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2404,135.0,1.604865,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2405,90.0,2.244001,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2406,90.0,2.335888,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2407,135.0,1.755316,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2408,45.0,1.99938,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2409,180.0,2.657549,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2410,90.0,2.081728,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2411,90.0,2.643326,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2412,90.0,2.81579,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2413,45.0,1.987022,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2414,0.0,2.076511,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2415,180.0,1.933533,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2416,135.0,1.8106,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2417,180.0,1.842453,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2418,135.0,3.027386,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2419,90.0,2.579037,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2420,0.0,5.938816,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2421,135.0,2.260731,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2422,45.0,2.423935,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2423,90.0,2.479656,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2424,0.0,2.703407,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2425,180.0,2.356277,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2426,45.0,2.167313,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2427,0.0,2.278595,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2428,0.0,2.815254,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2429,135.0,2.501526,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2430,90.0,2.122314,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2431,45.0,2.794716,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2432,45.0,2.736603,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2433,180.0,2.000229,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2434,45.0,2.264221,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2435,90.0,2.457458,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2437,45.0,2.695953,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2438,90.0,2.386299,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2439,45.0,1.965622,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2440,180.0,1.665215,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2441,0.0,1.987953,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2442,135.0,2.545807,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2443,90.0,2.100365,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2444,0.0,2.546623,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2445,135.0,1.938507,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2446,0.0,2.234367,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2447,180.0,2.183029,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2448,45.0,2.780998,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2449,45.0,2.959473,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2450,135.0,2.180641,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2451,180.0,2.432564,0.0,0.0,2.0,HY,E3,G1,S3,1.0,T,0
2452,0.0,2.40284,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2453,0.0,3.372787,0.0,0.0,1.0,HY,E3,G1,S3,1.0,T,0
2454,180.0,1.853317,1.0,1.0,0.0,HY,E3,G1,S3,1.0,T,0
2455,180.0,1.984741,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
2456,135.0,2.006805,0.0,0.0,0.0,HY,E3,G1,S3,1.0,T,0
2457,135.0,1.884125,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2458,0.0,2.322876,1.0,1.0,1.0,HY,E3,G1,S3,1.0,T,0
2459,180.0,1.746384,1.0,1.0,2.0,HY,E3,G1,S3,1.0,T,0
4381,45.0,5.259694,1.0,1.0,1.0,WY,E1,G1,S2,1.0,B,0
4382,0.0,6.96986,0.0,0.0,2.0,WY,E1,G1,S2,1.0,B,0
4383,90.0,2.837667,0.0,0.0,0.0,WY,E1,G1,S2,1.0,B,0
4384,0.0,4.455406,0.0,0.0,1.0,WY,E1,G1,S2,1.0,B,0
4385,0.0,2.515005,1.0,1.0,0.0,WY,E1,G1,S2,1.0,B,0
4386,180.0,2.489124,1.0,1.0,0.0,WY,E1,G1,S2,1.0,B,0
4387,45.0,3.228199,1.0,1.0,1.0,WY,E1,G1,S2,1.0,B,0
4388,180.0,2.067532,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4389,135.0,2.958443,1.0,1.0,1.0,WY,E1,G1,S2,1.0,B,0
4390,135.0,2.290352,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4391,0.0,5.183434,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4392,90.0,2.424156,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4394,135.0,2.937439,1.0,1.0,0.0,WY,E1,G1,S2,1.0,B,0
4395,90.0,2.405827,1.0,1.0,0.0,WY,E1,G1,S2,1.0,B,0
4397,45.0,3.181992,1.0,1.0,0.0,WY,E1,G1,S2,1.0,B,0
4398,0.0,8.400223,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4400,180.0,3.330284,0.0,0.0,1.0,WY,E1,G1,S2,1.0,B,0
4401,180.0,3.272575,0.0,0.0,2.0,WY,E1,G1,S2,1.0,B,0
4402,45.0,3.09391,0.0,0.0,0.0,WY,E1,G1,S2,1.0,B,0
4403,135.0,1.853149,0.0,0.0,0.0,WY,E1,G1,S2,1.0,B,0
4404,90.0,2.258896,0.0,0.0,0.0,WY,E1,G1,S2,1.0,B,0
4405,0.0,1.964302,1.0,1.0,0.0,WY,E1,G1,S2,1.0,B,0
4406,0.0,2.423714,0.0,0.0,0.0,WY,E1,G1,S2,1.0,B,0
4407,90.0,6.289505,0.0,0.0,1.0,WY,E1,G1,S2,1.0,B,0
4408,180.0,2.064888,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4409,180.0,2.008301,0.0,0.0,0.0,WY,E1,G1,S2,1.0,B,0
4410,135.0,2.895935,1.0,1.0,2.0,WY,E1,G1,S2,1.0,B,0
4411,135.0,2.042824,0.0,0.0,1.0,WY,E1,G1,S2,1.0,B,0
